transaction_id,customer_id,amount,date
874,62384,779.29,2024-08-06
875,14605,249.46,2024-01-16
876,42477,64.15,2023-07-21
877,88279,113.01,2025-05-18
878,82496,359.27,2025-01-28
879,94430,164.56,2024-11-22
880,40838,389.09,2025-03-25
881,20971,704.12,2024-04-01
882,66281,240.53,2025-05-07
883,92857,487.69,2024-12-29
884,22002,617.97,2024-10-14
885,75445,877.09,2025-05-13
886,16745,961.01,2024-11-04
887,52918,607.21,2024-05-09
888,17994,158.1,2024-11-05
889,10988,569.99,2024-11-07
890,48831,343.47,2025-04-15
891,62871,723.15,2023-09-14
892,7943,439.25,2024-12-31
893,13783,134.59,2023-09-02
894,84479,942.62,2024-02-04
895,57884,517.67,2024-01-10
896,58983,19.74,2024-10-26
897,37724,144.47,2023-11-27
898,48567,577.93,2024-04-07
899,59555,130.5,2024-06-22
900,82393,644.75,2024-08-18
901,56855,219.76,2023-10-06
902,89018,887.68,2024-11-15
903,1203,141.79,2025-01-09
904,47508,122.14,2024-05-25
905,90861,751.2,2024-05-22
906,7738,959.82,2024-06-18
907,75792,788.69,2024-02-15
908,1125,492.14,2024-03-26
909,21185,305.88,2024-01-18
910,51576,594.56,2024-05-18
911,92514,601.84,2024-07-25
912,82778,606.08,2025-05-24
913,20229,980.18,2025-02-08
914,97256,151.07,2024-09-27
915,16514,141.85,2025-03-09
916,53754,575.01,2024-05-03
917,32336,754.68,2025-01-13
918,44731,806.65,2024-04-12
919,43367,726.31,2023-07-18
920,75211,730.46,2025-01-15
921,73176,43.62,2024-11-17
922,39197,864.47,2023-09-23
923,25985,81.48,2023-11-19
924,34631,465.4,2024-03-23
925,33492,962.35,2024-11-26
926,22561,99.65,2023-12-27
927,32564,610.37,2025-06-28
928,15128,974.06,2024-12-03
929,31964,863.77,2024-02-13
930,94006,12.11,2024-05-15
931,4546,23.19,2023-12-13
932,22815,696.13,2025-05-14
933,19052,992.3,2025-01-08
934,49901,143.32,2024-06-06
935,32406,220.52,2025-03-15
936,7415,383.72,2025-02-09
937,46093,38.38,2023-08-02
938,16160,468.25,2024-03-29
939,45122,275.22,2025-03-18
940,85181,285.16,2025-06-23
941,5422,161.28,2025-04-17
942,36451,388.01,2024-09-10
943,78987,45.87,2023-07-15
944,9399,292.03,2024-05-10
945,56823,283.05,2025-03-11
946,29143,288.32,2025-04-03
947,72267,635.42,2024-12-15
948,3659,306.73,2024-06-11
949,28720,542.25,2024-05-22
950,85021,159.22,2024-07-18
951,79233,530.89,2024-10-24
952,97035,425.6,2023-10-28
953,31495,600.07,2024-10-03
954,37437,856.84,2025-02-23
955,28068,167.42,2024-07-11
956,66501,115.85,2024-05-14
957,15787,656.67,2024-06-09
958,34364,418.6,2023-08-04
959,54549,610.44,2024-09-29
960,65842,252.36,2024-09-20
961,57065,654.23,2025-04-13
962,52506,558.06,2024-11-06
963,61266,902.12,2025-04-13
964,8621,399.22,2024-08-03
965,19365,122.38,2025-04-02
966,90565,465.29,2023-09-21
967,58550,523.22,2025-01-18
968,37793,766.1,2025-07-03
969,98816,516.4,2023-12-25
970,15181,366.4,2024-05-08
971,6702,417.7,2024-05-28
972,21815,907.58,2023-08-02
973,23612,478.97,2024-04-29
974,99846,906.58,2024-07-11
975,24123,923.46,2025-03-26
976,80882,278.86,2025-04-27
977,39968,832.09,2024-05-18
978,54872,532.56,2024-09-06
979,77963,613.76,2024-01-27
980,84782,896.82,2025-06-16
981,88420,287.53,2023-11-05
982,72413,264.31,2023-08-18
983,43171,345.58,2023-09-10
984,30161,122.37,2024-09-04
985,45048,377.4,2024-09-27
986,78257,593.5,2023-12-31
987,5250,709.54,2024-06-02
988,39046,992.64,2025-02-04
989,87593,566.05,2023-10-25
990,12079,444.7,2025-03-05
991,2453,123.08,2025-01-03
992,56358,119.75,2024-04-07
993,12837,589.12,2023-10-16
994,28082,690.33,2024-09-05
995,79042,351.67,2024-03-24
996,22985,603.98,2024-02-12
997,87050,741.62,2023-07-27
998,74352,769.79,2023-08-09
999,76152,258.0,2023-07-10
1000,84902,497.23,2024-05-18
1001,33866,144.71,2024-11-16
1002,90151,753.22,2024-11-21
1003,79498,428.2,2024-05-10
1004,23748,22.76,2023-09-22
1005,68485,360.85,2025-06-21
1006,16329,858.04,2023-08-14
1007,17622,803.22,2024-05-05
1008,48631,110.99,2023-08-03
1009,61621,622.45,2025-05-14
1010,9593,84.37,2024-12-11
1011,42826,295.13,2023-08-22
1012,57734,492.02,2025-04-15
1013,5553,350.58,2023-09-18
1014,78377,521.99,2024-06-28
1015,16264,984.34,2023-12-31
1016,73705,860.3,2024-04-02
1017,69417,846.28,2024-06-23
1018,54345,283.97,2024-10-06
1019,85513,390.5,2024-10-28
1020,3752,825.76,2024-11-17
1021,84323,475.77,2025-04-20
1022,98200,872.59,2024-09-06
1023,34784,512.79,2023-09-20
1024,85363,953.57,2024-12-21
1025,35236,655.0,2023-09-03
1026,48428,80.79,2024-05-18
1027,58256,512.38,2024-12-16
1028,66933,215.2,2025-03-30
1029,19834,16.8,2025-06-22
1030,91058,273.79,2023-10-02
1031,16636,817.62,2023-07-31
1032,38544,323.69,2024-11-02
1033,41088,995.49,2025-03-12
1034,43779,298.95,2025-03-28
1035,11341,671.2,2025-01-17
1036,75934,731.83,2024-11-27
1037,84998,508.03,2023-09-16
1038,60390,975.27,2025-04-23
1039,92691,293.8,2024-08-12
1040,414,659.34,2024-05-06
1041,43818,641.59,2024-10-06
1042,84886,307.46,2025-05-16
1043,16720,677.68,2023-10-25
1044,80914,409.37,2023-08-06
1045,51170,680.12,2024-09-21
1046,78967,448.46,2024-11-21
1047,62521,65.72,2023-12-08
1048,22432,63.43,2023-09-28
1049,29350,221.19,2023-12-28
1050,34208,238.02,2025-02-25
1051,87604,697.14,2025-05-03
1052,75405,836.0,2025-01-26
1053,10961,629.88,2023-07-29
1054,99435,845.9,2023-12-14
1055,67766,592.18,2024-10-21
1056,2235,676.98,2024-04-13
1057,88075,914.14,2024-05-13
1058,11784,254.39,2024-06-27
1059,51024,271.05,2024-07-29
1060,58517,866.08,2024-07-04
1061,15699,779.86,2023-09-16
1062,56871,911.11,2024-07-27
1063,90656,684.29,2024-10-15
1064,23745,862.78,2024-12-15
1065,54877,839.53,2024-02-23
1066,3202,926.04,2024-07-22
1067,91285,755.33,2023-09-20
1068,5837,337.48,2024-02-14
1069,18377,877.77,2024-11-15
1070,55734,465.45,2024-06-14
1071,65035,567.78,2023-11-14
1072,55487,992.41,2024-03-24
1073,73272,506.7,2024-04-29
1074,49270,893.4,2023-11-07
1075,3793,485.02,2023-08-24
1076,57612,438.21,2025-03-23
1077,40773,363.57,2024-05-29
1078,27310,448.42,2024-04-24
1079,55728,890.05,2023-08-21
1080,42643,365.01,2025-04-16
1081,80464,340.78,2025-05-09
1082,76937,474.95,2025-02-18
1083,72411,557.09,2024-08-14
1084,33724,149.01,2024-05-17
1085,30878,712.91,2023-08-17
1086,1540,68.37,2024-01-19
1087,24305,982.89,2024-12-05
1088,60211,672.6,2023-12-13
1089,34,910.49,2024-08-26
1090,49659,52.42,2023-09-22
1091,28055,150.45,2024-05-30
1092,8110,131.52,2025-01-03
1093,42289,501.88,2024-05-28
1094,35406,964.87,2023-07-30
1095,17501,393.15,2024-03-28
1096,73628,348.03,2024-01-27
1097,57947,661.5,2024-05-16
1098,29714,695.73,2025-03-24
1099,36739,736.57,2024-04-28
1100,34664,795.25,2024-08-31
1101,69856,387.51,2024-05-06
1102,89270,826.69,2025-05-26
1103,33535,669.4,2024-09-14
1104,12333,66.18,2023-10-20
1105,30656,335.79,2024-01-15
1106,97697,210.1,2025-02-05
1107,87521,169.35,2024-06-28
1108,55292,691.35,2024-06-07
1109,51573,348.66,2023-12-03
1110,75160,966.27,2025-06-30
1111,81310,335.27,2025-04-07
1112,45942,469.89,2024-11-30
1113,60221,166.76,2024-01-08
1114,41391,302.94,2023-12-22
1115,53121,788.21,2023-10-25
1116,54361,385.43,2023-07-24
1117,91744,243.81,2024-02-28
1118,31506,460.85,2025-03-28
1119,77340,216.95,2024-06-14
1120,36775,211.22,2023-11-18
1121,48842,89.16,2024-06-18
1122,20739,561.06,2024-06-28
1123,7007,790.19,2024-07-11
1124,28617,457.75,2025-06-24
1125,98014,716.58,2025-02-05
1126,48656,67.01,2024-05-11
1127,85018,45.56,2025-03-28
1128,48293,946.05,2023-12-19
1129,99969,226.71,2024-03-16
1130,36929,284.31,2024-06-12
1131,4941,853.44,2024-11-30
1132,46304,555.3,2024-09-10
1133,40402,436.22,2023-07-13
1134,43118,572.55,2024-04-08
1135,73937,851.25,2025-03-26
1136,36321,109.29,2023-12-30
1137,370,143.94,2024-02-14
1138,47000,256.34,2024-05-03
1139,18811,481.36,2024-11-06
1140,11407,629.82,2025-01-20
1141,48394,197.82,2025-07-05
1142,90262,987.79,2024-02-20
1143,2805,569.94,2024-08-14
1144,30354,454.43,2023-08-03
1145,41227,405.32,2024-06-26
1146,37264,282.23,2024-02-13
1147,29684,93.44,2023-09-04
1148,45746,79.34,2024-09-20
1149,29347,535.45,2023-11-15
1150,63773,24.54,2024-10-09
1151,57990,693.95,2025-01-09
1152,66706,761.16,2023-12-06
1153,30874,663.76,2024-02-13
1154,3166,414.88,2023-07-09
1155,31454,553.99,2023-11-01
1156,14643,83.68,2024-05-12
1157,42292,476.42,2024-07-14
1158,91883,148.46,2025-03-17
1159,73159,509.03,2023-11-04
1160,3836,203.95,2023-09-07
1161,67144,488.23,2024-07-14
1162,79782,237.15,2025-02-13
1163,10503,68.26,2024-04-11
1164,91179,116.6,2025-01-26
1165,85635,362.77,2023-10-18
1166,37201,683.41,2024-04-16
1167,35204,870.52,2024-07-07
1168,96669,848.71,2025-02-09
1169,75220,669.58,2024-08-27
1170,21213,32.99,2025-03-16
1171,98242,421.11,2024-09-05
1172,82463,617.15,2025-01-17
1173,47962,678.03,2024-03-21
1174,58278,31.99,2023-07-19
1175,44913,376.99,2024-10-04
1176,1077,589.54,2024-12-04
1177,40221,420.32,2023-10-09
1178,65074,205.23,2023-12-13
1179,92050,985.85,2024-12-07
1180,90435,363.29,2024-12-26
1181,29827,34.33,2025-07-08
1182,33088,288.03,2024-07-20
1183,87932,68.14,2024-07-06
1184,52408,582.97,2024-01-04
1185,71409,805.32,2023-07-21
1186,98897,118.7,2024-12-10
1187,38512,605.27,2024-05-03
1188,82176,996.19,2024-11-29
1189,88544,283.46,2025-06-14
1190,89771,538.08,2024-11-15
1191,86704,381.62,2025-03-10
1192,73880,142.0,2025-04-01
1193,46418,822.82,2024-04-27
1194,43920,176.57,2024-12-02
1195,78199,738.65,2024-03-25
1196,3444,925.12,2024-10-09
1197,97393,264.94,2024-02-08
1198,31121,436.91,2024-08-12
1199,75640,800.11,2025-07-02
1200,28904,555.17,2025-07-06
1201,24013,649.2,2023-07-27
1202,74001,275.82,2025-02-21
1203,60676,863.41,2024-02-23
1204,45854,752.73,2025-03-30
1205,59651,906.35,2023-10-16
1206,90343,133.17,2024-12-05
1207,12496,974.25,2024-06-05
1208,53676,389.94,2024-09-03
1209,4844,359.37,2023-10-10
1210,16470,575.32,2025-06-27
1211,36949,973.54,2024-11-21
1212,96479,949.11,2024-08-11
1213,31841,787.64,2024-08-30
1214,73823,920.88,2025-01-30
1215,68054,763.86,2024-08-13
1216,60551,704.89,2025-05-03
1217,8438,571.6,2024-09-10
1218,87394,790.85,2024-05-19
1219,89884,618.88,2024-07-30
1220,5982,241.14,2024-04-25
1221,24994,463.13,2023-11-29
1222,30762,348.47,2025-01-24
1223,98603,202.74,2024-05-06
1224,5393,667.56,2024-05-03
1225,52322,144.44,2024-07-02
1226,34258,829.75,2023-08-06
1227,6752,281.36,2024-01-05
1228,52967,410.07,2023-09-24
1229,77082,680.84,2025-02-09
1230,42062,397.6,2025-04-20
1231,2635,112.15,2025-02-05
1232,84111,114.71,2024-11-21
1233,95503,785.49,2023-08-21
1234,74166,608.15,2023-10-12
1235,97044,981.22,2024-10-16
1236,54332,857.31,2024-06-12
1237,76634,725.2,2025-03-22
1238,72048,348.76,2024-10-28
1239,43683,810.64,2024-07-16
1240,23496,542.06,2024-09-16
1241,57538,560.89,2024-12-16
1242,59338,72.33,2025-01-15
1243,79175,864.98,2024-06-02
1244,30777,182.25,2024-09-30
1245,2460,570.75,2024-12-17
1246,32562,543.22,2025-07-08
1247,85517,72.56,2024-02-03
1248,51196,654.54,2024-05-07
1249,30897,182.88,2024-06-09
1250,7787,956.93,2025-01-02
1251,36687,913.42,2024-01-14
1252,97692,964.19,2024-10-26
1253,19840,593.55,2024-07-28
1254,34108,389.25,2024-04-05
1255,90330,238.72,2024-06-30
1256,47003,179.62,2024-04-24
1257,80202,481.31,2024-07-31
1258,69536,80.14,2024-02-11
1259,46390,946.05,2023-07-22
1260,7224,603.49,2025-03-26
1261,87388,803.36,2023-10-23
1262,20453,245.45,2025-02-05
1263,29095,805.08,2025-02-12
1264,96120,56.04,2024-10-09
1265,6312,107.59,2024-07-02
1266,29085,279.77,2025-01-07
1267,61855,470.3,2025-02-03
1268,74860,423.43,2025-05-25
1269,55146,651.56,2025-03-31
1270,1242,382.39,2025-05-10
1271,87905,12.05,2023-08-09
1272,85384,564.48,2023-08-08
1273,42336,234.37,2023-12-23
1274,78978,772.65,2024-02-20
1275,59625,201.1,2024-10-31
1276,77632,251.93,2025-06-07
1277,49088,602.61,2024-11-18
1278,27721,203.35,2025-02-09
1279,7456,616.92,2025-03-03
1280,55031,482.9,2023-12-31
1281,77208,492.12,2024-04-28
1282,31652,650.11,2024-07-18
1283,69961,937.06,2024-05-19
1284,85074,876.34,2024-11-27
1285,48799,800.3,2024-05-03
1286,25839,513.75,2024-10-19
1287,17900,58.89,2023-10-30
1288,39764,169.09,2025-02-21
1289,63550,171.86,2023-10-12
1290,3540,282.59,2025-07-01
1291,14070,35.56,2023-10-14
1292,91573,965.54,2025-02-08
1293,36021,123.35,2023-09-30
1294,66687,499.31,2023-11-07
1295,78038,383.24,2023-12-06
1296,37682,665.34,2024-06-17
1297,5968,129.57,2024-10-08
1298,65176,838.81,2024-12-19
1299,33835,10.9,2023-09-15
1300,5098,499.29,2025-05-04
1301,34106,676.35,2024-02-09
1302,1862,350.39,2023-08-21
1303,44299,22.58,2024-05-07
1304,35198,553.72,2024-06-20
1305,95906,675.36,2023-10-10
1306,5995,637.62,2025-01-03
1307,48589,335.78,2024-01-08
1308,62728,190.79,2024-06-06
1309,59400,870.81,2024-10-03
1310,98964,783.79,2023-11-21
1311,26262,971.12,2025-05-05
1312,86935,103.65,2023-12-04
1313,28598,382.9,2023-09-27
1314,59682,342.5,2025-03-03
1315,79129,990.62,2025-05-08
1316,79896,922.66,2023-10-18
1317,31283,348.64,2023-09-27
1318,91756,265.95,2024-09-20
1319,88633,77.5,2024-12-09
1320,69108,960.78,2025-06-12
1321,89844,543.39,2024-12-06
1322,89812,96.03,2025-07-04
1323,48941,704.46,2025-01-20
1324,42788,963.87,2024-12-17
1325,58619,154.68,2024-03-09
1326,65081,739.38,2024-05-18
1327,16957,794.68,2024-08-26
1328,31006,69.82,2023-08-03
1329,95683,981.06,2023-08-09
1330,43911,900.06,2025-03-06
1331,59044,680.41,2024-06-24
1332,750,440.96,2023-12-14
1333,45238,495.9,2025-04-23
1334,52672,548.7,2023-07-30
1335,94120,181.22,2024-10-22
1336,5269,120.85,2025-05-09
1337,4482,308.88,2024-04-12
1338,97715,452.72,2024-11-03
1339,41087,555.99,2025-06-25
1340,26992,691.46,2023-11-08
1341,21872,813.17,2024-07-12
1342,67856,877.07,2025-05-25
1343,96512,313.71,2024-09-26
1344,89543,58.74,2024-12-25
1345,46035,484.13,2024-06-15
1346,2265,786.19,2025-05-26
1347,24811,95.67,2023-08-11
1348,73985,749.21,2024-06-25
1349,15649,565.96,2024-04-03
1350,78942,110.04,2023-09-07
1351,54352,553.56,2024-07-06
1352,25332,106.08,2024-07-21
1353,5677,388.75,2025-05-16
1354,87069,481.09,2024-01-04
1355,33772,332.84,2025-04-27
1356,79265,494.72,2023-12-18
1357,86711,724.83,2024-09-03
1358,84725,937.92,2024-06-05
1359,51104,976.57,2024-07-16
1360,69535,806.81,2023-11-09
1361,95259,266.46,2024-06-09
1362,34519,535.64,2023-10-13
1363,67663,398.74,2024-11-04
1364,29010,906.59,2025-04-26
1365,44956,301.52,2024-06-27
1366,32004,871.15,2024-01-26
1367,51584,643.07,2023-10-31
1368,77608,425.56,2023-08-10
1369,84560,886.91,2023-08-16
1370,26205,896.67,2025-04-19
1371,37338,576.38,2024-09-21
1372,6447,150.26,2024-09-08
1373,53100,831.3,2023-10-28
1374,73657,599.84,2024-04-15
1375,53208,756.01,2024-08-05
1376,85741,282.11,2024-11-03
1377,38429,517.87,2024-12-06
1378,95417,871.31,2024-10-14
1379,25837,530.28,2024-07-11
1380,74747,69.86,2024-07-27
1381,13773,692.47,2023-10-14
1382,33017,401.83,2024-07-18
1383,49591,593.81,2024-05-06
1384,72775,843.89,2023-09-08
1385,27003,684.99,2024-07-21
1386,40128,787.54,2024-04-22
1387,26938,325.48,2025-03-05
1388,21985,135.53,2024-07-06
1389,74153,295.63,2023-11-28
1390,94532,170.6,2024-01-15
1391,54239,634.21,2023-11-29
1392,29944,776.54,2024-01-01
1393,5399,862.52,2023-12-10
1394,77379,278.9,2024-06-29
1395,97666,995.82,2024-11-08
1396,66401,714.55,2025-03-10
1397,41712,759.77,2025-04-10
1398,57147,308.78,2023-10-05
1399,45395,904.2,2023-09-06
1400,71588,438.73,2024-08-29
1401,71123,569.8,2024-05-06
1402,29591,210.56,2025-01-23
1403,12760,972.92,2024-01-19
1404,16332,604.99,2025-06-14
1405,52865,219.28,2024-05-21
1406,90688,91.85,2024-05-28
1407,51141,606.89,2023-11-25
1408,34946,108.6,2024-10-20
1409,16806,578.04,2023-10-26
1410,81263,735.55,2025-04-29
1411,12961,320.73,2024-11-23
1412,16228,762.37,2025-06-02
1413,18640,144.38,2023-10-28
1414,44925,12.36,2025-01-22
1415,84582,259.61,2024-04-23
1416,52992,93.65,2024-01-07
1417,85697,199.05,2023-09-28
1418,99787,860.24,2024-09-29
1419,93952,490.34,2024-07-08
1420,79324,586.21,2025-02-18
1421,35954,454.38,2023-08-17
1422,2600,835.12,2025-01-20
1423,4854,293.32,2024-04-23
1424,52458,835.49,2024-02-07
1425,49186,448.83,2024-02-05
1426,5462,220.38,2025-02-04
1427,55494,200.94,2024-11-05
1428,43833,369.69,2024-08-30
1429,22081,506.31,2023-08-14
1430,59652,880.17,2024-07-30
1431,27151,86.61,2024-04-08
1432,90462,307.98,2023-12-02
1433,81731,598.07,2025-04-10
1434,13655,617.19,2025-03-17
1435,87875,773.04,2025-02-22
1436,73450,387.16,2024-09-20
1437,51490,487.89,2024-04-03
1438,8001,854.14,2025-06-13
1439,93178,351.04,2024-10-12
1440,6102,185.31,2024-11-25
1441,34539,60.0,2024-02-23
1442,32269,598.55,2024-03-21
1443,19443,321.57,2025-01-13
1444,3406,944.36,2024-06-19
1445,21861,154.93,2024-02-11
1446,75401,62.67,2024-03-07
1447,37978,558.5,2024-11-27
1448,11896,443.9,2025-05-24
1449,52328,855.81,2023-11-09
1450,76373,995.39,2024-06-13
1451,15740,957.75,2024-12-11
1452,23543,411.6,2024-04-20
1453,57038,251.24,2023-08-24
1454,20232,551.88,2025-04-01
1455,27465,656.14,2024-06-12
1456,61990,427.81,2023-09-12
1457,28508,213.35,2025-02-02
1458,93863,756.7,2024-03-14
1459,29512,842.17,2024-02-28
1460,29653,213.03,2024-08-12
1461,64406,368.63,2024-12-12
1462,91031,649.93,2024-01-09
1463,34596,195.99,2023-11-10
1464,16058,845.52,2023-11-30
1465,45071,538.97,2025-05-24
1466,42965,681.3,2024-10-14
1467,20740,699.45,2025-03-20
1468,45897,217.7,2025-02-15
1469,2901,610.43,2023-10-30
1470,61968,397.77,2023-11-24
1471,56087,844.32,2024-06-20
1472,68871,91.82,2025-04-06
1473,23983,661.42,2024-10-07
1474,9598,404.96,2024-04-27
1475,74817,667.45,2024-10-09
1476,52260,163.82,2023-11-01
1477,79377,647.75,2023-11-05
1478,84946,101.3,2024-11-28
1479,21542,312.86,2024-04-26
1480,40898,149.86,2024-02-11
1481,86030,975.28,2023-12-14
1482,55224,887.72,2024-07-21
1483,25841,108.97,2025-05-06
1484,83650,754.44,2025-05-28
1485,43891,777.11,2025-03-25
1486,73919,672.97,2023-09-13
1487,7398,366.63,2024-07-09
1488,18983,117.4,2025-01-28
1489,73675,174.32,2025-01-09
1490,47376,731.17,2024-02-07
1491,58082,970.75,2024-01-14
1492,81904,147.61,2023-07-28
1493,69398,946.82,2024-01-21
1494,47932,79.85,2023-12-15
1495,30242,841.89,2024-12-12
1496,14309,76.47,2023-10-31
1497,80316,559.1,2024-10-10
1498,11191,433.64,2024-08-09
1499,31125,303.43,2024-07-17
1500,52552,230.62,2024-02-20
1501,78496,262.2,2025-05-15
1502,19206,290.11,2025-01-11
1503,45345,808.9,2024-09-13
1504,74855,933.98,2025-01-21
1505,31778,503.98,2023-08-23
1506,48164,268.42,2023-11-17
1507,39553,495.52,2024-06-15
1508,18811,57.16,2023-12-16
1509,15581,600.89,2025-02-27
1510,52325,16.5,2023-12-31
1511,95211,265.62,2024-01-01
1512,29050,502.37,2025-02-06
1513,8419,914.69,2024-12-19
1514,5409,883.12,2025-07-05
1515,3825,312.04,2023-10-16
1516,41951,171.62,2024-03-14
1517,14678,402.76,2025-06-11
1518,50636,609.98,2024-12-28
1519,6231,270.92,2023-09-27
1520,47603,735.96,2024-08-09
1521,56533,733.67,2024-08-14
1522,72859,165.0,2025-04-12
1523,41800,184.1,2023-07-28
1524,59065,323.76,2024-01-26
1525,90996,674.06,2023-12-18
1526,10800,689.9,2025-03-07
1527,77402,601.21,2023-09-06
1528,38659,877.39,2023-10-28
1529,89946,457.66,2024-08-09
1530,69835,936.06,2025-06-18
1531,93212,343.9,2023-10-18
1532,32673,201.34,2025-01-03
1533,98073,423.56,2025-05-17
1534,84134,209.64,2025-04-11
1535,13247,978.73,2023-08-10
1536,69469,379.93,2024-10-04
1537,81808,714.1,2025-01-23
1538,56648,784.2,2024-02-22
1539,95740,360.87,2023-11-24
1540,80290,536.27,2024-08-23
1541,72900,868.06,2024-12-19
1542,31024,249.36,2023-12-31
1543,36727,248.57,2024-06-01
1544,64953,483.89,2023-07-21
1545,55774,799.32,2023-10-31
1546,61884,161.11,2025-01-09
1547,82272,361.81,2023-09-30
1548,33447,323.4,2023-07-11
1549,40292,190.86,2023-11-05
1550,47154,281.08,2023-09-23
1551,44868,444.39,2023-10-09
1552,90199,931.65,2025-05-13
1553,95212,66.03,2025-03-27
1554,63755,958.39,2024-07-21
1555,95511,195.87,2023-09-08
1556,76996,918.03,2025-01-20
1557,62207,575.88,2025-03-05
1558,86180,191.44,2024-07-02
1559,51901,190.86,2023-08-01
1560,15846,998.7,2025-05-29
1561,9217,962.86,2024-06-25
1562,31809,836.08,2025-02-10
1563,23945,908.87,2023-09-22
1564,77698,345.54,2024-02-13
1565,39407,103.18,2023-12-02
1566,94835,149.69,2025-04-05
1567,20792,784.08,2023-09-16
1568,97916,979.97,2024-07-01
1569,92948,245.58,2025-04-16
1570,67962,51.55,2025-02-07
1571,18668,260.13,2023-07-18
1572,97190,849.01,2024-01-02
1573,65019,814.79,2025-04-25
1574,51473,127.94,2024-03-25
1575,46413,860.65,2025-02-19
1576,80186,537.14,2024-05-11
1577,10230,489.78,2024-10-22
1578,26759,817.29,2024-08-16
1579,48979,617.4,2025-06-13
1580,22411,232.23,2023-07-09
1581,16233,470.05,2024-10-30
1582,97378,797.53,2023-09-16
1583,81245,846.4,2024-07-24
1584,84654,888.28,2024-04-03
1585,59102,89.41,2024-06-20
1586,92680,946.21,2024-05-11
1587,67341,323.48,2024-09-30
1588,79454,33.06,2024-07-27
1589,67488,39.44,2025-03-08
1590,57143,27.59,2023-10-28
1591,92733,220.2,2024-10-19
1592,25520,769.86,2024-07-06
1593,17329,593.42,2025-06-30
1594,93279,540.6,2025-05-28
1595,64973,53.09,2025-03-03
1596,81695,265.62,2023-11-12
1597,5499,929.48,2025-02-21
1598,3845,684.26,2024-08-02
1599,59566,876.45,2023-11-30
1600,67057,481.8,2024-11-28
1601,75834,727.85,2025-06-26
1602,66492,962.82,2024-03-02
1603,53893,335.53,2025-03-09
1604,13351,785.05,2024-03-11
1605,19130,645.85,2024-07-09
1606,4479,506.99,2024-04-30
